"id","data_venda","cliente","vendedor","produto","categoria","fornecedor","quantidade","valor_venda","valor_custo"
194,"2016-08-02","Sophia Sousa","RENATA MONTEIRO","SOUTH PLACE","GAMES","JOGAR GAMES",1,"98.00","45.00"
195,"2016-04-17","Júlio Pinto","ANTONIO JESUS","DESKTOP 17","INFORMATICA","ACER",3,"2300.00","1800.00"
196,"2015-12-11","Julian Azevedo","LILIAN SALINAS","HD 2T","INFORMATICA","MULTILASER",3,"650.00","300.00"
197,"2017-05-24","Julia Almeida","TERESA CRISTINA","TV LED 42 CCE","TV E AUDIO","CCE",2,"1600.00","800.00"
198,"2016-01-11","Beatriz Carvalho","RAFAELA LIMA","CARTAO SD 32 GB SANDISK","INFORMATICA","SANDISK",4,"32.00","15.00"
199,"2015-11-18","Manuela Melo","WALLACE MOREIRA","DEVILCRY","GAMES","BRAZUCA JOGOS",5,"120.00","65.00"
200,"2017-05-06","Kaua Castro","DAVID BORGES","MAFIA","GAMES","BRAZUCA JOGOS",2,"120.00","55.00"
13272,"2016-09-13","Pedro Melo","JOAO NUNES","PLAYSTATION 4","GAMES","SONY",1,"1980.00","990.00"
201,"2015-08-09","Manuela Melo","RAFAELA LIMA","LAVA LOUCAS CCE","ELETRODOMESTICOS","CCE",2,"3600.00","2745.00"
202,"2017-10-05","Fábio Barbosa","SILVIO BAHIANA","SMART TV SAMSUNG 52","TV E AUDIO","SAMSUNG",4,"4300.00","3800.00"
203,"2016-09-15","Cauã Carvalho","TERESA CRISTINA","TITANS","GAMES","BRAZUCA JOGOS",3,"98.00","50.00"
204,"2017-01-21","Bruno Correia","CLARA MAFRA","MOCHILA NOTEBOOK 14 POL","INFORMATICA","GENIUS",4,"89.00","61.00"
205,"2016-12-04","Leila Castro","CELIA TAVARES","LAVADORA GANCA 10L","ELETRODOMESTICOS","GANCA",2,"5400.00","5020.00"
206,"2016-04-05","Ryan Barros","RAFAELA LIMA","MOCHILA NOTEBOOK 15.6 POL","INFORMATICA","GENIUS",3,"109.00","81.00"
207,"2017-09-15","Camila Cunha","SERGIO AGUDO","GLADIADORES","DVDS","EM SPORTS",5,"145.00","90.00"
208,"2015-03-17","Diego Carvalho","HERMES MACEDO","CARTAO SD 64 GB SAMSUNG","INFORMATICA","SAMSUNG",4,"78.00","55.00"
209,"2016-10-18","Kauã Pereira","WALLACE MOREIRA","DIABO","GAMES","JOGAR GAMES",2,"99.00","33.00"
210,"2016-07-25","Maria Rocha","JOAO NUNES","SAO PAULO / LONDRINA","PASSAGENS","LINHAS BRASIL EXPRESS",4,"310.00","280.00"
211,"2017-10-24","Diogo Castro","RODRIGO MARQUES","DESKTOP 17","INFORMATICA","ACER",2,"2300.00","1800.00"
212,"2017-08-12","Carolina Ribeiro","RENATA MONTEIRO","A CULPA É DAS ESTRELAS","LIVROS","EDITORA LELIVROS",2,"24.00","12.00"
213,"2015-06-05","Emilly Santos","LILIAN SALINAS","HD 2T","INFORMATICA","MULTILASER",4,"650.00","300.00"
214,"2016-06-07","Nicolash Melo","GERALDO FRANCISCO","LAVADORA LG 10L","ELETRODOMESTICOS","LG",4,"2800.00","2186.00"
215,"2017-04-18","Fernanda Cunha","RODRIGO MARQUES","HUB SWITCH 6 PORTAS","INFORMATICA","ACER",4,"79.00","60.00"
216,"2016-05-01","Larissa Rodrigues","EDUARDO SANTOS","XTG RAD D3","CELULARES","GFORCE",4,"700.00","489.00"
217,"2017-06-07","Leonardo Rodrigues","MARCELO WITEMBERG","CHAPA A GAS GANCA","ELETRODOMESTICOS","GANCA",4,"1800.00","985.00"
218,"2016-04-07","Vitoria Barbosa","EDUARDO SANTOS","PENDRIVE 256","INFORMATICA","PHILIPS",4,"240.00","190.00"
219,"2016-06-07","Caio Ferreira","WALLACE MOREIRA","FREEZER 300L BRASTEMP","ELETRODOMESTICOS","BRASTEMP",4,"1800.00","986.00"
220,"2016-12-27","Arthur Lima","PILAR SANCHES","O PEQUENO","DVDS","EM SPORTS",5,"43.00","23.00"
221,"2016-01-25","Luan Rocha","ANTONIO JESUS","NOTEBOOK MSFT TOUCH","INFORMATICA","MICROSOFT",2,"3500.00","2800.00"
222,"2017-07-06","Daniel Lima","RODRIGO BIO","RIO DE JANEIRO / NEW YORK","PASSAGENS","AMERICA LINES EXPRESS",3,"2600.00","2354.00"
223,"2015-01-27","Antônio Correia","DEBORA ALMEIDA","REVELADOS","LIVROS","EDITORA LELIVROS",1,"48.00","24.00"
224,"2017-01-10","Felipe Costa","DAVID BORGES","XTG E1","CELULARES","GFORCE",4,"300.00","200.00"
225,"2017-11-12","Emilly Costa","FABIO AUGUSTO","DIÁRIO ROMÂNTICO","DVDS","EM SPORTS",3,"176.00","100.00"
226,"2017-07-17","Luiza Melo","SERGIO AGUDO","DESKTOP P5 HP","INFORMATICA","HP",1,"1400.00","980.00"
227,"2015-01-11","Júlio Cunha","RODRIGO MARQUES","TITANS","GAMES","BRAZUCA JOGOS",3,"98.00","50.00"
228,"2017-10-26","Paulo Dias","FABIO AUGUSTO","SAO PAULO / MIAMI","PASSAGENS","AMERICA LINES EXPRESS",2,"2300.00","2156.00"
229,"2017-07-19","Vitor Dias","DEBORA ALMEIDA","RIO DE JANEIRO / LONDRINA","PASSAGENS","LINHAS LATINAS DE AVIÃ•ES",2,"430.00","390.00"
230,"2015-08-13","Antônio Correia","TERESA CRISTINA","CAMA SOLTEIRO","MOVEIS","BRASIL MADEIRAS",2,"600.00","256.00"
231,"2017-06-14","Mariana Cavalcanti","RENATA MONTEIRO","SQL SERVER 2016","LIVROS","MICROSOFT",5,"30.00","15.00"
232,"2017-12-20","Rafael Oliveira","RENE CHIARI","COMBO TECLADO E MOUSE","INFORMATICA","MICROSOFT",4,"310.00","120.00"
233,"2016-09-07","Luís Pinto","EDUARDO SANTOS","SAMSUNG DUOS","CELULARES","SAMSUNG",2,"1100.00","750.00"
234,"2015-03-14","Evelyn Ribeiro","RODRIGO BIO","NOTEBOOK LN 15","INFORMATICA","LENOVO",1,"1500.00","800.00"
235,"2015-05-20","Kauê Souza","RENATA MONTEIRO","JUST DANCE","GAMES","BILLZAR GAMES",3,"99.00","34.00"
236,"2015-11-10","Victor Barbosa","SILVIO BAHIANA","SAO PAULO / ROMA","PASSAGENS","LINHAS INTERNACIONAIS EURO",5,"2800.00","2400.00"
237,"2017-09-10","Sophia Azevedo","RODRIGO MARQUES","RIO DE JANEIRO / LIMA","PASSAGENS","LINHAS LATINAS DE AVIÃ•ES",4,"1900.00","1570.00"
238,"2017-04-23","Camila Cunha","SILVIO BAHIANA","GALAXY NOTE","INFORMATICA","SAMSUNG",4,"2900.00","1542.00"
239,"2017-07-25","Lavinia Cavalcanti","RODRIGO MARQUES","A VIDA SECRETA","DVDS","EM SPORTS",3,"37.00","21.00"
240,"2015-03-27","Luan Oliveira","EDUARDO SANTOS","HD 2T SAMSUNG","INFORMATICA","SAMSUNG",2,"550.00","200.00"
241,"2016-04-08","Sophia Azevedo","DEBORA ALMEIDA","TV LED 50 SONY","TV E AUDIO","SONY",4,"3200.00","2465.00"
242,"2016-03-23","Manuela Fernandes","LILIAN SALINAS","DIABO","GAMES","JOGAR GAMES",2,"99.00","33.00"
243,"2016-09-08","Bruno Costa","CELIA TAVARES","NOTEBOOK ACER 15","INFORMATICA","ACER",3,"1500.00","800.00"
244,"2017-07-15","Kauã Barros","DEBORA ALMEIDA","SONY W500","CELULARES","SONY",1,"1200.00","780.00"
245,"2015-07-06","Kauã Fernandes","WALLACE MOREIRA","RACK TV MOGNO","MOVEIS","BRASIL MADEIRAS",3,"1500.00","1087.00"
246,"2016-11-15","Eduarda Barros","SILVIO BAHIANA","CAMA CASAL","MOVEIS","BRASIL MADEIRAS",2,"1000.00","752.00"
247,"2017-08-10","Emilly Santos","RODRIGO MARQUES","MOUSE OPTICO","INFORMATICA","MICROSOFT",4,"89.00","51.00"
248,"2015-03-15","Clara Correia","ANTONIO JESUS","FAMILIA PARATTO","DVDS","EM SPORTS",1,"134.00","100.00"
249,"2017-08-12","Carlos Ferreira","RENATA MONTEIRO","TV LED 50 SAMSUNG","TV E AUDIO","SAMSUNG",4,"3300.00","2900.00"
250,"2016-06-02","Sofia Cavalcanti","TERESA CRISTINA","MESA DE CENTRO","MOVEIS","MOVEIS VAREJÃƒO",1,"500.00","350.00"
251,"2017-04-07","Carlos Rodrigues","ANTONIO JESUS","CASTELVANIA","GAMES","JOGAR GAMES",3,"120.00","53.00"
252,"2017-11-02","Livia Rocha","CLARA MAFRA","NOKIA 549","CELULARES","NOKIA",4,"450.00","300.00"
253,"2015-01-16","Guilherme Costa","JOAO NUNES","LAVA LOUCAS BRASTEMP","ELETRODOMESTICOS","BRASTEMP",2,"3500.00","2945.00"
254,"2017-07-16","Carolina Cardoso","ANTONIO JESUS","MOCHILA NOTEBOOK 14 POL","INFORMATICA","GENIUS",5,"89.00","61.00"
255,"2017-04-19","Enzo Lima","RENE CHIARI","DIÁRIO ROMÂNTICO","DVDS","EM SPORTS",3,"176.00","100.00"
256,"2017-03-01","Breno Ribeiro","RODRIGO BIO","O SUPER-HERÓI","DVDS","STUDIOS HB",2,"45.00","20.00"
257,"2015-12-09","Melissa Silva","RODRIGO BIO","PHONE 4","CELULARES","APPLE",2,"1900.00","1100.00"
258,"2015-05-21","Estevan Carvalho","CARLOS SENRA","SAO PAULO / LIMA","PASSAGENS","LINHAS LATINAS DE AVIÃ•ES",2,"1900.00","1830.00"
259,"2015-06-20","Luiz Dias","RENE CHIARI","RIO DE JANEIRO / RECIFE","PASSAGENS","LINHAS LATINAS DE AVIÃ•ES",1,"560.00","500.00"
260,"2016-11-01","Rafaela Silva","DAVID BORGES","NOTEBOOK HP C-34","INFORMATICA","HP",2,"2300.00","1890.00"
261,"2015-12-16","Thaís Santos","TERESA CRISTINA","DREAMC QUARTY","CELULARES","DREAMC",2,"180.00","98.00"
262,"2017-04-09","Otávio Goncalves","ANTONIO JESUS","CARTAO SD 64 GB SAMSUNG","INFORMATICA","SAMSUNG",3,"78.00","55.00"
263,"2017-08-19","Carolina Goncalves","MARCELO WITEMBERG","TABLET 7 LENOVO","INFORMATICA","LENOVO",4,"600.00","450.00"
264,"2016-10-11","Estevan Araujo","WALLACE MOREIRA","IPAD 64","INFORMATICA","APPLE",5,"2500.00","1700.00"
265,"2017-05-19","Vitor Correia","RODRIGO BIO","SONY I5","INFORMATICA","SONY",4,"1800.00","800.00"
266,"2016-04-01","Caio Ferreira","GERALDO FRANCISCO","SAO PAULO / RECIFE","PASSAGENS","LINHAS AÃ‰REAS BRAZUCA",2,"360.00","300.00"
267,"2016-02-21","Evelyn Barros","DAVID BORGES","DREAMC QUARTY","CELULARES","DREAMC",5,"180.00","98.00"
268,"2015-09-20","Isabela Azevedo","MARCELO WITEMBERG","GRILL GEROGE FOREMAN","ELETRODOMESTICOS","GANCA",1,"250.00","210.00"
269,"2016-07-21","Martim Barros","HERMES MACEDO","SAO PAULO / BELO HORIZONTE","PASSAGENS","LINHAS BRASIL EXPRESS",4,"250.00","200.00"
270,"2017-08-20","Gustavo Goncalves","JOAO NUNES","CADEIRA DE FERRO","MOVEIS","BRASIL MADEIRAS",3,"300.00","160.00"
271,"2017-10-04","Igor Costa","DAVID BORGES","MESA DE CENTRO","MOVEIS","MOVEIS VAREJÃƒO",2,"500.00","350.00"
272,"2016-11-01","Bruno Costa","JOAO NUNES","IPAD 64","INFORMATICA","APPLE",1,"2500.00","1700.00"
273,"2016-05-01","Júlia Azevedo","ANTONIO JESUS","SAMSUNG XY 4","CELULARES","SAMSUNG",4,"1200.00","965.00"
274,"2017-01-19","Emily Lima","CELIA TAVARES","DESKTOP A5 ML","INFORMATICA","MULTILASER",4,"1300.00","890.00"
275,"2016-02-04","Kauã Fernandes","RENE CHIARI","NOTEBOOK HP ONE","INFORMATICA","HP",2,"1870.00","1300.00"
276,"2016-10-27","Eduarda Melo","HERMES MACEDO","C# PRATICO","LIVROS","MICROSOFT",1,"60.00","45.00"
277,"2017-02-05","Gabriel Souza","HERMES MACEDO","TSQL TUNING","LIVROS","MICROSOFT",4,"90.00","75.00"
278,"2016-08-05","Carlos Rocha","RODRIGO BIO","REVELADOS","LIVROS","EDITORA LELIVROS",4,"48.00","24.00"
279,"2017-09-10","Diego Pinto","RAFAELA LIMA","DRAGON BLAZER","GAMES","BRAZUCA JOGOS",4,"90.00","40.00"
280,"2017-04-07","Laura Cavalcanti","FABIO AUGUSTO","GALAXY NOTE","INFORMATICA","SAMSUNG",4,"2900.00","1542.00"
281,"2016-09-04","Aline Fernandes","GERALDO FRANCISCO","SAO PAULO / CURITIBA","PASSAGENS","LINHAS BRASIL EXPRESS",2,"300.00","260.00"
282,"2016-03-20","Victor Dias","EDUARDO SANTOS","NOKIA ASHA 501","CELULARES","NOKIA",5,"600.00","320.00"
283,"2017-03-27","Clara Cardoso","SERGIO AGUDO","SAO PAULO / MIAMI","PASSAGENS","AMERICA LINES EXPRESS",2,"2300.00","2156.00"
284,"2015-12-14","Eduardo Rocha","HERMES MACEDO","MOTO Z PLAY 3","CELULARES","MOTOROLA",1,"1150.00","900.00"
285,"2016-02-04","Erick Ferreira","RAFAELA LIMA","HD 2T","INFORMATICA","MULTILASER",3,"650.00","300.00"
286,"2017-06-19","Luis Araujo","LILIAN SALINAS","DESKTOP P5 ML","INFORMATICA","MULTILASER",5,"1400.00","950.00"
287,"2015-03-09","Gabriela Cunha","WALLACE MOREIRA","FAMILIA PARATTO","DVDS","EM SPORTS",3,"134.00","100.00"
288,"2015-01-05","Kauê Carvalho","RODRIGO BIO","COMBO TECLADO E MOUSE","INFORMATICA","MICROSOFT",1,"310.00","120.00"
289,"2015-01-13","Livia Santos","DAVID BORGES","LIQUIDIFICADOR WALLITA","ELETRODOMESTICOS","WALLITA",4,"90.00","75.00"
290,"2017-05-18","Igor Martins","TERESA CRISTINA","MOUSE OPTICO","INFORMATICA","GENIUS",1,"59.00","41.00"
291,"2015-05-24","Leila Azevedo","FABIO AUGUSTO","TABLET 7 LENOVO","INFORMATICA","LENOVO",2,"600.00","450.00"
292,"2015-04-26","Thiago Alves","CLARA MAFRA","PLACA DE SOM","INFORMATICA","GFORCE",2,"290.00","130.00"
293,"2016-03-08","Danilo Pereira","CARLOS SENRA","AS CRÔNICAS DE ANDROMEDA","LIVROS","EDITORA MUNDO FANTASIA",2,"69.00","30.00"
294,"2016-07-02","Mariana Dias","CLARA MAFRA","RIO DE JANEIRO / LIMA","PASSAGENS","LINHAS LATINAS DE AVIÃ•ES",3,"1900.00","1570.00"
295,"2016-10-01","Manuela Goncalves","ANTONIO JESUS","ARMARIO COZINHA 6 PORTAS","MOVEIS","BRASIL MADEIRAS",4,"2500.00","2030.00"
296,"2015-04-17","Fernanda Gomes","JOAO NUNES","SMART TV PHILIPS 46","TV E AUDIO","PHILIPS",2,"3199.00","2500.00"
297,"2015-09-20","Ana Carvalho","RODRIGO BIO","PC DUAL CORE","INFORMATICA","PHILIPS",4,"1350.00","890.00"
298,"2017-01-14","Erick Rodrigues","TERESA CRISTINA","MOCHILA NOTEBOOK 17 POL","INFORMATICA","GENIUS",2,"139.00","91.00"
299,"2016-05-21","Kaua Cardoso","LILIAN SALINAS","NOTEBOOK MSFT TOUCH","INFORMATICA","MICROSOFT",5,"3500.00","2800.00"
300,"2017-03-14","Luiz Dias","GERALDO FRANCISCO","DIABO","GAMES","JOGAR GAMES",2,"99.00","33.00"
301,"2016-02-22","Diogo Gomes","MARCELO WITEMBERG","PLAYSTATION 3","GAMES","SONY",4,"980.00","590.00"
302,"2017-09-03","Bianca Rocha","CLARA MAFRA","O SENHOR DO CRIME","LIVROS","EDITORA AMAZONIA",2,"199.00","120.00"
303,"2017-05-04","Raissa Dias","ANTONIO JESUS","RIO DE JANEIRO / CURITIBA","PASSAGENS","LINHAS LATINAS DE AVIÃ•ES",5,"450.00","400.00"
304,"2015-08-06","Leila Azevedo","DEBORA ALMEIDA","VINGANÇA","DVDS","STUDIOS CALIFORNIA",5,"45.00","20.00"
305,"2017-08-04","Victor Rodrigues","LILIAN SALINAS","HD 2T","INFORMATICA","MULTILASER",2,"650.00","300.00"
306,"2016-05-04","Rafaela Ferreira","WALLACE MOREIRA","DESKTOP I3","INFORMATICA","ACER",2,"1800.00","986.00"
307,"2017-01-26","Tiago Correia","CELIA TAVARES","CARTAO SD 64 GB SAMSUNG","INFORMATICA","SAMSUNG",4,"78.00","55.00"
308,"2015-02-18","Beatriz Lima","SILVIO BAHIANA","ESCOLINHA DO JUCA","DVDS","STUDIOS HOLLYWOOD",1,"56.00","23.00"
309,"2017-07-01","Diogo Castro","ANTONIO JESUS","PLACA DE SOM","INFORMATICA","GFORCE",5,"290.00","130.00"
310,"2017-09-25","Gabrielle Correia","JOAO NUNES","CARTAO SD 64 GB SAMSUNG","INFORMATICA","SAMSUNG",4,"78.00","55.00"
311,"2017-06-25","Erick Ferreira","EDUARDO SANTOS","TV LED 50 SAMSUNG","TV E AUDIO","SAMSUNG",5,"3300.00","2900.00"
312,"2015-01-10","Carolina Cardoso","PEDRO NUNES","PENDRIVE 64","INFORMATICA","PHILIPS",4,"80.00","45.00"
313,"2015-01-27","Raissa Costa","RENE CHIARI","LOAD RUNNER","GAMES","BRAZUCA JOGOS",3,"145.00","65.00"
314,"2017-07-20","Fábio Fernandes","PEDRO NUNES","PLAYSTATION 4","GAMES","SONY",4,"1980.00","990.00"
315,"2015-03-27","Luan Oliveira","EDUARDO SANTOS","CONJUNTO DE SOFA","MOVEIS","BRASIL MADEIRAS",2,"3500.00","2954.00"
316,"2015-06-04","Luana Azevedo","WALLACE MOREIRA","LAVADORA LG 10L","ELETRODOMESTICOS","LG",2,"2800.00","2186.00"
317,"2017-03-24","Rodrigo Melo","ANTONIO JESUS","O IMORTAL","DVDS","EM SPORTS",4,"37.00","26.00"
318,"2017-10-06","Thaís Azevedo","RENATA MONTEIRO","TECLADO WIRELESS MULTILASER","INFORMATICA","MULTILASER",5,"120.00","90.00"
319,"2015-06-13","Fernanda Gomes","RAFAELA LIMA","CRONICAS ANTIGAS","LIVROS","EDITORA MUNDO FANTASIA",2,"189.00","60.00"
320,"2015-11-17","Nicole Goncalves","CLARA MAFRA","MAFIA","GAMES","BRAZUCA JOGOS",3,"120.00","55.00"
321,"2017-07-16","Isabella Silva","ANTONIO JESUS","JUST DANCE","GAMES","BILLZAR GAMES",4,"99.00","34.00"
322,"2015-07-11","Estevan Ribeiro","RENE CHIARI","JUST DANCE","GAMES","BILLZAR GAMES",5,"99.00","34.00"
323,"2016-06-27","Arthur Costa","TERESA CRISTINA","SAO PAULO / GOIANIA","PASSAGENS","LINHAS AÃ‰REAS BRAZUCA",4,"400.00","360.00"
324,"2016-08-25","Evelyn Carvalho","EDUARDO SANTOS","DESKTOP P5 ML","INFORMATICA","MULTILASER",5,"1400.00","950.00"
325,"2017-06-12","Lara Melo","RODRIGO MARQUES","SAO PAULO / CURITIBA","PASSAGENS","LINHAS BRASIL EXPRESS",2,"300.00","260.00"
326,"2016-12-23","Diego Araujo","EDUARDO SANTOS","RIO DE JANEIRO / CURITIBA","PASSAGENS","LINHAS LATINAS DE AVIÃ•ES",4,"450.00","400.00"
327,"2016-02-01","Joao Cavalcanti","HERMES MACEDO","SMART TV PHILIPS 46","TV E AUDIO","PHILIPS",5,"3199.00","2500.00"
328,"2017-11-12","Kauã Barros","WALLACE MOREIRA","MESA JANTAR 6 LUGARES","MOVEIS","BRASIL MADEIRAS",1,"2500.00","1900.00"
329,"2016-03-20","Amanda Melo","MARCELO WITEMBERG","RIO DE JANEIRO / MADRID","PASSAGENS","LINHAS INTERNACIONAIS EURO",5,"1800.00","1623.00"
330,"2017-11-18","Daniel Cavalcanti","LILIAN SALINAS","GALAXY NOTE","INFORMATICA","SAMSUNG",1,"2900.00","1542.00"
331,"2017-12-27","Samuel Gomes","SERGIO AGUDO","SAMSUNG XY 3","CELULARES","SAMSUNG",5,"800.00","498.00"
332,"2016-08-13","Isabella Ferreira","PEDRO NUNES","SAO PAULO / LIMA","PASSAGENS","LINHAS LATINAS DE AVIÃ•ES",1,"1900.00","1830.00"
333,"2015-04-02","Kai Correia","SILVIO BAHIANA","A VIDA SECRETA","DVDS","EM SPORTS",2,"37.00","21.00"
334,"2015-03-18","Tomás Almeida","EDUARDO SANTOS","LOAD RUNNER","GAMES","BRAZUCA JOGOS",1,"145.00","65.00"
335,"2016-01-21","Amanda Melo","RAFAELA LIMA","ARMARIO COZINHA 6 PORTAS","MOVEIS","BRASIL MADEIRAS",3,"2500.00","2030.00"
336,"2016-12-16","Matheus Ferreira","EDUARDO SANTOS","PLACA DE SOM","INFORMATICA","GFORCE",2,"290.00","130.00"
337,"2017-01-09","Luana Oliveira","PILAR SANCHES","PENDRIVE 128 CROSSAIR","INFORMATICA","PHILIPS",1,"137.00","98.00"
338,"2015-08-22","Gabriela Rodrigues","CARLOS SENRA","SAO PAULO / BUENOS AIRES","PASSAGENS","LINHAS LATINAS DE AVIÃ•ES",1,"1090.00","1000.00"
339,"2017-01-03","Clara Correia","MARCELO WITEMBERG","GRAVITACIONAL","DVDS","STUDIOS CALIFORNIA",1,"78.00","37.00"
340,"2015-02-07","Letícia Barbosa","CLARA MAFRA","XTG RAD D1","CELULARES","GFORCE",5,"800.00","567.00"
341,"2016-06-22","Kauã Lima","GERALDO FRANCISCO","NOTEBOOK SONY AWS","INFORMATICA","SONY",2,"2750.00","2400.00"
342,"2016-12-03","Kauã Lima","RAFAELA LIMA","NOTEBOOK ACER 17","INFORMATICA","ACER",3,"2100.00","1700.00"
343,"2016-12-25","Joao Fernandes","CARLOS SENRA","SAO PAULO / SALVADOR","PASSAGENS","LINHAS AÃ‰REAS BRAZUCA",2,"450.00","400.00"
344,"2015-08-25","Pedro Rocha","PILAR SANCHES","TV LED 60 SONY","TV E AUDIO","SONY",2,"3900.00","3051.00"
345,"2017-07-14","Júlio Ferreira","RENATA MONTEIRO","RAIDER","GAMES","BRAZUCA JOGOS",2,"120.00","50.00"
346,"2017-11-19","Joao Fernandes","SILVIO BAHIANA","SAO PAULO / LIMA","PASSAGENS","LINHAS LATINAS DE AVIÃ•ES",2,"1900.00","1830.00"
347,"2017-08-25","Alex Araujo","PEDRO NUNES","MESA DE CENTRO","MOVEIS","MOVEIS VAREJÃƒO",2,"500.00","350.00"
348,"2015-04-12","Vitór Ferreira","LILIAN SALINAS","BATEDEIRA BRASTEMP","ELETRODOMESTICOS","BRASTEMP",3,"120.00","95.00"
349,"2017-07-13","Erick Gomes","TERESA CRISTINA","NOTEBOOK HP C-34","INFORMATICA","HP",5,"2300.00","1890.00"
350,"2017-09-03","Lavinia Gomes","RENATA MONTEIRO","SONY I5","INFORMATICA","SONY",2,"1800.00","800.00"
351,"2016-11-09","Gabriela Cunha","FABIO AUGUSTO","DESKTOP P5 PH","INFORMATICA","PHILIPS",3,"1400.00","980.00"
352,"2017-08-01","Diogo Martins","DAVID BORGES","TV LED 50 SONY","TV E AUDIO","SONY",3,"3200.00","2465.00"
353,"2016-02-25","Lavinia Rodrigues","HERMES MACEDO","DREAMC VGA","CELULARES","DREAMC",4,"150.00","79.00"
354,"2015-04-27","Kauã Barros","GERALDO FRANCISCO","FREEZER 300L BRASTEMP","ELETRODOMESTICOS","BRASTEMP",2,"1800.00","986.00"
355,"2015-05-03","Caio Dias","CELIA TAVARES","HD 2T SAMSUNG","INFORMATICA","SAMSUNG",3,"550.00","200.00"
356,"2016-06-19","Amanda Cavalcanti","LILIAN SALINAS","SAMSUNG E1203","CELULARES","SAMSUNG",2,"560.00","385.00"
357,"2015-05-16","Leonardo Oliveira","SERGIO AGUDO","A CASA","DVDS","STUDIOS HOLLYWOOD",3,"299.00","140.00"
358,"2017-02-27","Melissa Almeida","SILVIO BAHIANA","LG OPTIMUS","CELULARES","LG",3,"890.00","500.00"
359,"2016-06-04","André Alves","TERESA CRISTINA","SMART TV PANASONIC 52","TV E AUDIO","PANASONIC",4,"4200.00","3800.00"
360,"2015-09-13","Daniel Cardoso","JOAO NUNES","CAMA CASAL","MOVEIS","BRASIL MADEIRAS",3,"1000.00","752.00"
361,"2016-03-06","Felipe Pereira","MARCELO WITEMBERG","CAVALEIRO DOS 7 REINOS","LIVROS","EDITORA LELIVROS",3,"30.00","15.00"
362,"2016-09-14","Otávio Pereira","DAVID BORGES","HUB SWITCH 6 PORTAS","INFORMATICA","ACER",5,"79.00","60.00"
363,"2016-01-20","Estevan Barbosa","CELIA TAVARES","TV LED 42 CCE","TV E AUDIO","CCE",4,"1600.00","800.00"
364,"2017-04-04","Beatrice Martins","RENATA MONTEIRO","SAO PAULO / BUENOS AIRES","PASSAGENS","LINHAS LATINAS DE AVIÃ•ES",4,"1090.00","1000.00"
365,"2016-04-05","Renan Barros","LILIAN SALINAS","MESA 4 LUGARES","MOVEIS","MOVEIS VAREJÃƒO",3,"1000.00","823.00"
366,"2015-03-08","Luís Martins","SERGIO AGUDO","NOTEBOOK SONY 3D","INFORMATICA","SONY",1,"2500.00","2000.00"
367,"2015-06-12","Rafael Barbosa","WALLACE MOREIRA","SAO PAULO / ROMA","PASSAGENS","LINHAS INTERNACIONAIS EURO",5,"2800.00","2400.00"
368,"2017-06-18","Caio Gomes","TERESA CRISTINA","ADAPTADOR WIRELESS","INFORMATICA","ACER",2,"89.00","60.00"
369,"2016-04-20","Luan Costa","CELIA TAVARES","C# PRATICO","LIVROS","MICROSOFT",3,"60.00","45.00"
370,"2017-09-25","Emily Lima","CELIA TAVARES","SMART TV PANASONIC 32","TV E AUDIO","PANASONIC",2,"1099.00","700.00"
371,"2017-01-06","Julia Pinto","RAFAELA LIMA","MICROONDAS BRASTEMP","ELETRODOMESTICOS","BRASTEMP",1,"600.00","412.00"
372,"2015-01-24","Davi Pereira","RAFAELA LIMA","PENDRIVE 256","INFORMATICA","PHILIPS",2,"240.00","190.00"
373,"2017-08-20","José Ribeiro","EDUARDO SANTOS","FUTEBOL 2018","GAMES","JOGAR GAMES",1,"145.00","67.00"
374,"2015-05-04","Sophia Alves","DAVID BORGES","IPAD 64","INFORMATICA","APPLE",2,"2500.00","1700.00"
375,"2015-04-11","Danilo Sousa","DAVID BORGES","RIO DE JANEIRO / NEW YORK","PASSAGENS","AMERICA LINES EXPRESS",3,"2600.00","2354.00"
376,"2015-09-26","Rafael Barbosa","RENE CHIARI","CARREGADOR UNIVERSAL NOKIA","CELULARES","NOKIA",4,"100.00","60.00"
377,"2017-10-10","Kai Correia","FABIO AUGUSTO","CAMA SOLTEIRO","MOVEIS","BRASIL MADEIRAS",4,"600.00","256.00"
378,"2015-08-01","Maria Sousa","RENATA MONTEIRO","MOUSE OPTICO","INFORMATICA","MICROSOFT",5,"89.00","51.00"
379,"2015-05-24","Eduarda Cavalcanti","GERALDO FRANCISCO","CAMA CASAL","MOVEIS","BRASIL MADEIRAS",3,"1000.00","752.00"
380,"2017-06-13","Tiago Barros","ANTONIO JESUS","A VIDA SECRETA","DVDS","EM SPORTS",2,"37.00","21.00"
381,"2017-05-16","Paulo Dias","JOAO NUNES","SAO PAULO / RIO DE JANEIRO","PASSAGENS","LINHAS BRASIL EXPRESS",1,"230.00","180.00"
382,"2017-09-21","Alice Melo","RODRIGO BIO","XTG SOUND","CELULARES","GFORCE",3,"320.00","190.00"
383,"2017-07-15","Maria Lima","PEDRO NUNES","LEITOR DE CARTOES MULTILASER","INFORMATICA","MULTILASER",2,"24.00","11.00"
384,"2016-03-23","Fernanda Lima","EDUARDO SANTOS","TV PLASMA PHILIPS 42","TV E AUDIO","PHILIPS",3,"1200.00","980.00"
